date,total_volume_usd,num_trades,total_pnl,win_rate,avg_pnl_per_trade,sentiment_value,sentiment_class
2023-05-01,477.0,3,0.0,0.0,0.0,63.0,Greed
2023-12-05,50005.83,9,0.0,0.0,0.0,75.0,Extreme Greed
2023-12-14,113203.35,11,-205.43473700000007,0.36363636363636365,-18.675885181818188,72.0,Greed
2023-12-15,10609.95,2,-24.632033999999997,0.0,-12.316016999999999,70.0,Greed
2023-12-16,15348.77,3,0.0,0.0,0.0,67.0,Greed
2023-12-17,116278.02,14,304.982785,0.5,21.78448464285714,73.0,Greed
2023-12-18,31164.179999999997,2,0.0,0.0,0.0,65.0,Greed
2023-12-19,91602.41,15,1000.5386120000001,0.6666666666666666,66.70257413333334,73.0,Greed
2023-12-20,141636.79,18,162.732282,0.4444444444444444,9.040682333333333,74.0,Greed
2023-12-21,125233.97,49,537.211402,0.5306122448979592,10.963498000000001,70.0,Greed
2023-12-22,88874.28,10,141.832675,0.2,14.1832675,74.0,Greed
2023-12-23,78438.25,13,146.936704,0.6153846153846154,11.302823384615383,70.0,Greed
2023-12-24,402954.94,39,1008.619956,0.38461538461538464,25.862050153846155,71.0,Greed
2023-12-25,59948.51,3,-245.081348,0.0,-81.69378266666666,73.0,Greed
2023-12-27,171411.06,28,-704.8892269999999,0.14285714285714285,-25.174615249999995,73.0,Greed
2023-12-28,100117.25,23,-970.730876,0.0,-42.20569026086957,73.0,Greed
2023-12-29,569559.72,50,508.92214299999995,0.3,10.178442859999999,65.0,Greed
2023-12-30,702550.21,52,354.998648,0.4423076923076923,6.826897076923077,68.0,Greed
2024-01-01,264239.52999999997,18,-129.53146,0.05555555555555555,-7.196192222222223,65.0,Greed
2024-01-02,121348.74,17,783.979116,0.47058823529411764,46.11641858823529,71.0,Greed
2024-01-03,394499.36,67,866.015507,0.417910447761194,12.925604582089552,70.0,Greed
2024-01-04,99792.54000000001,5,-67.60364,0.0,-13.520728,68.0,Greed
2024-01-05,1703942.66,66,164.141565,0.19696969696969696,2.486993409090909,72.0,Greed
2024-01-06,298521.4,22,135.58166400000002,0.45454545454545453,6.16280290909091,70.0,Greed
2024-01-07,1048850.06,97,-835.681235,0.09278350515463918,-8.615270463917525,71.0,Greed
2024-01-08,1522452.43,128,-269.874439,0.25,-2.1083940546875,71.0,Greed
2024-01-09,870051.97,70,-826.349863,0.2571428571428571,-11.804998042857143,76.0,Extreme Greed
2024-01-10,2057479.48,193,-1517.091342,0.21243523316062177,-7.860576901554404,73.0,Greed
2024-01-11,305314.1,21,-164.08950099999998,0.23809523809523808,-7.813785761904761,76.0,Extreme Greed
2024-01-12,200082.27,7,-1925.519024,0.0,-275.0741462857143,71.0,Greed
2024-01-15,50636.1,14,152.85358,0.6428571428571429,10.918112857142857,52.0,Neutral
2024-01-16,116427.33,9,-2299.171458,0.3333333333333333,-255.4634953333333,64.0,Greed
2024-01-17,800831.03,53,813.2741110000001,0.20754716981132076,15.344794547169812,60.0,Greed
2024-01-18,424631.52999999997,46,68.93319,0.06521739130434782,1.4985476086956522,63.0,Greed
2024-01-19,428428.97,48,-385.419235,0.125,-8.029567395833334,51.0,Neutral
2024-01-20,1070090.51,106,-146.57487000000003,0.14150943396226415,-1.3827817924528305,52.0,Neutral
2024-01-21,103129.74,11,266.58114600000005,0.2727272727272727,24.234649636363642,56.0,Greed
2024-01-22,337878.99,85,1375.640959,0.27058823529411763,16.18401128235294,55.0,Greed
2024-01-23,414518.93000000005,45,-369.2447299999998,0.24444444444444444,-8.20543844444444,50.0,Neutral
2024-01-24,965084.59,68,-2808.353815,0.14705882352941177,-41.29932080882353,48.0,Neutral
2024-01-25,66566.13,6,-3093.6293849999997,0.0,-515.6048975,52.0,Neutral
2024-01-26,11773.21,5,90.2,0.2,18.04,49.0,Neutral
2024-01-28,18109.03,11,-2478.06972,0.0,-225.27906545454545,54.0,Neutral
2024-01-29,414208.18,74,486.562542,0.6081081081081081,6.5751694864864865,55.0,Greed
2024-01-30,401011.38,49,-173.65419100000003,0.10204081632653061,-3.5439630816326537,61.0,Greed
2024-01-31,6305647.13,859,-799.840817,0.2689173457508731,-0.93113017112922,60.0,Greed
2024-02-01,2008.18,6,0.0,0.0,0.0,63.0,Greed
2024-02-02,474278.43,42,456.423473,0.30952380952380953,10.867225547619048,63.0,Greed
2024-02-03,603820.0,56,223.30918699999998,0.10714285714285714,3.9876640535714283,60.0,Greed
2024-02-04,203187.53,35,47.62389499999999,0.2571428571428571,1.360682714285714,60.0,Greed
2024-02-05,770198.26,72,-33.45419400000003,0.19444444444444445,-0.4646415833333337,60.0,Greed
2024-02-06,8047153.41,1088,-215.615907,0.1645220588235294,-0.19817638511029412,64.0,Greed
2024-02-07,6758.73,15,241.24212,0.13333333333333333,16.082808,62.0,Greed
2024-02-08,26051.12,10,770.756024,0.4,77.07560240000001,66.0,Greed
2024-02-11,212311.82,34,983.443176,0.20588235294117646,28.924799294117648,71.0,Greed
2024-02-12,227247.69999999998,16,913.8817869999998,0.375,57.11761168749999,70.0,Greed
2024-02-13,1999.99,14,559.44389,1.0,39.960277857142856,79.0,Extreme Greed
2024-02-14,320839.88,111,3830.599833,0.7477477477477478,34.509908405405405,74.0,Greed
2024-02-15,185188.04,63,1840.797677,0.9047619047619048,29.219010746031746,72.0,Greed
2024-02-16,564896.51,182,5491.768834,0.8021978021978022,30.174554032967034,72.0,Greed
2024-02-17,406118.07,94,1929.6418,0.648936170212766,20.52810425531915,76.0,Extreme Greed
2024-02-18,157048.17,97,477.6248299999999,0.6288659793814433,4.923967319587628,72.0,Greed
2024-02-19,286377.2,101,4317.768563,0.7623762376237624,42.750183792079206,75.0,Extreme Greed
2024-02-20,119419.72,39,3263.628824,0.7948717948717948,83.68279035897436,72.0,Greed
2024-02-21,108047.51999999999,22,1858.7985700000002,0.6818181818181818,84.49084409090909,78.0,Extreme Greed
2024-02-22,373033.87,88,3894.1050699999996,0.45454545454545453,44.25119397727272,74.0,Greed
2024-02-23,111106.14,143,1418.55293,0.958041958041958,9.91995055944056,76.0,Extreme Greed
2024-02-25,4480.13,5,-30.7705,0.0,-6.1541,74.0,Greed
2024-02-26,192187.14,39,4416.8473,0.8717948717948718,113.25249487179488,72.0,Greed
2024-02-27,209362.3,63,888.511733,0.4126984126984127,14.103360841269842,79.0,Extreme Greed
2024-02-28,171107.13,45,2503.747235,0.8666666666666667,55.63882744444444,82.0,Extreme Greed
2024-02-29,395666.73,116,9813.996992,0.8620689655172413,84.60342234482759,80.0,Extreme Greed
2024-03-01,472974.7,137,8244.241409,0.9343065693430657,60.176944591240876,80.0,Extreme Greed
2024-03-02,63197.56,31,230.90060000000005,0.6774193548387096,7.448406451612905,80.0,Extreme Greed
2024-03-03,390745.68,79,8361.086245,0.6835443037974683,105.83653474683545,83.0,Extreme Greed
2024-03-04,1577996.87,300,27799.775742,0.8866666666666667,92.66591914,82.0,Extreme Greed
2024-03-05,841810.32,180,19791.026041,0.9055555555555556,109.95014467222222,90.0,Extreme Greed
2024-03-06,327218.02,82,6814.825139,0.8780487804878049,83.10762364634145,75.0,Extreme Greed
2024-03-08,183583.18,67,4271.886236,0.8805970149253731,63.7594960597015,81.0,Extreme Greed
2024-03-09,658178.75,117,9949.501624,0.8290598290598291,85.03847541880343,84.0,Extreme Greed
2024-03-10,219973.85,42,2482.9272,0.6904761904761905,59.117314285714286,79.0,Extreme Greed
2024-03-11,176519.44999999998,42,3588.179495,0.9285714285714286,85.43284511904761,82.0,Extreme Greed
2024-03-12,103040.85,8,3039.166,0.875,379.89575,81.0,Extreme Greed
2024-03-13,6000.799999999999,7,0.0,0.0,0.0,81.0,Extreme Greed
2024-03-14,205933.18,18,3465.865832,0.8888888888888888,192.5481017777778,88.0,Extreme Greed
2024-03-15,351894.41,62,6236.513651,0.6612903225806451,100.58892985483871,83.0,Extreme Greed
2024-03-16,37223.66,8,228.57984,0.125,28.57248,81.0,Extreme Greed
2024-03-17,99506.95,23,503.293955,0.43478260869565216,21.882345869565217,79.0,Extreme Greed
2024-03-18,90458.08,19,1456.9577,0.3157894736842105,76.68198421052631,77.0,Extreme Greed
2024-03-19,219884.84,24,668.797973,0.20833333333333334,27.86658220833333,79.0,Extreme Greed
2024-03-20,215705.85,69,6423.134599,0.8695652173913043,93.08890723188406,74.0,Greed
2024-03-21,117895.57,28,2335.5080749999997,0.8214285714285714,83.41100267857142,78.0,Extreme Greed
2024-03-24,92592.20999999999,19,1297.018477,0.7894736842105263,68.26413036842105,74.0,Greed
2024-03-25,57116.32,7,1302.916428,0.8571428571428571,186.13091828571427,75.0,Extreme Greed
2024-03-26,198565.19,118,3215.906593,0.9322033898305084,27.253445703389833,81.0,Extreme Greed
2024-03-27,99864.79,38,150.41114,0.3157894736842105,3.9581878947368416,83.0,Extreme Greed
2024-03-28,35323.72,13,227.85100799999998,0.6923076923076923,17.527000615384615,80.0,Extreme Greed
2024-03-29,86914.37,15,883.097404,0.4,58.873160266666666,79.0,Extreme Greed
2024-03-30,101103.92,45,1100.57514,0.9777777777777777,24.45722533333333,75.0,Extreme Greed
2024-03-31,39912.96,13,912.786145,0.7692307692307693,70.21431884615384,75.0,Extreme Greed
2024-04-01,339470.47,77,2507.963406,0.5454545454545454,32.57095332467532,79.0,Extreme Greed
2024-04-02,239664.50999999998,41,883.760812,0.2926829268292683,21.555141756097562,79.0,Extreme Greed
2024-04-03,16887.57,4,126.7884,0.25,31.6971,71.0,Greed
2024-04-04,95987.73,32,0.0,0.0,0.0,70.0,Greed
2024-04-05,503791.8,100,10706.484306,0.9,107.06484306,79.0,Extreme Greed
2024-04-06,68223.67,16,236.33513399999998,0.25,14.770945874999999,75.0,Extreme Greed
2024-04-07,49988.14,23,0.0,0.0,0.0,78.0,Extreme Greed
2024-04-08,211940.64,30,1218.4267,0.03333333333333333,40.614223333333335,76.0,Extreme Greed
2024-04-09,57063.840000000004,3,0.0,0.0,0.0,80.0,Extreme Greed
2024-04-10,351735.97,41,5207.443414,0.8780487804878049,127.01081497560976,78.0,Extreme Greed
2024-04-11,76400.96,16,389.743164,0.125,24.35894775,76.0,Extreme Greed
2024-04-12,442088.59,129,-592.6458390000001,0.5503875968992248,-4.594153790697676,79.0,Extreme Greed
2024-04-13,486411.25,89,6621.451755,0.6853932584269663,74.3983343258427,72.0,Greed
2024-04-14,659162.17,107,-36104.012520000004,0.308411214953271,-337.4206777570094,72.0,Greed
2024-04-15,291111.19,41,3774.08872,0.8536585365853658,92.05094439024391,74.0,Greed
2024-04-16,181907.17,47,2467.702221,0.9148936170212766,52.504302574468085,65.0,Greed
2024-04-17,97562.99,14,2441.4683999999997,0.9285714285714286,174.39059999999998,67.0,Greed
2024-04-19,337257.92000000004,35,1946.4454620000001,0.7714285714285715,55.61272748571429,66.0,Greed
2024-04-20,60733.24,22,0.0,0.0,0.0,66.0,Greed
2024-04-22,47993.61,9,0.0,0.0,0.0,73.0,Greed
2024-04-23,233054.9,66,1119.536196,0.5303030303030303,16.962669636363636,71.0,Greed
2024-04-24,141275.24,20,279.185907,0.3,13.95929535,72.0,Greed
2024-04-25,120241.01,74,0.0,0.0,0.0,72.0,Greed
2024-04-26,4988.290000000001,3,0.0,0.0,0.0,70.0,Greed
2024-04-27,154264.47,27,4281.488139,0.7037037037037037,158.57363477777778,67.0,Greed
2024-04-28,43985.6,58,0.0,0.0,0.0,65.0,Greed
2024-04-29,108699.01,45,526.9338359999999,0.37777777777777777,11.709640799999999,67.0,Greed
2024-04-30,125018.75,24,0.0,0.0,0.0,67.0,Greed
2024-05-01,87025.45,14,0.0,0.0,0.0,54.0,Neutral
2024-05-03,282682.64999999997,36,5306.017045,0.4722222222222222,147.3893623611111,48.0,Neutral
2024-05-04,58998.75,9,0.0,0.0,0.0,67.0,Greed
2024-05-05,24068.350000000002,6,0.916,0.16666666666666666,0.15266666666666667,69.0,Greed
2024-05-06,206016.43,9,968.59038,0.4444444444444444,107.62115333333333,71.0,Greed
2024-05-07,108717.58,18,883.537693,0.5,49.08542738888889,68.0,Greed
2024-05-08,65973.57,13,1.56576,0.07692307692307693,0.12044307692307693,64.0,Greed
2024-05-09,221966.12,28,1147.595856,0.39285714285714285,40.985566285714285,55.0,Greed
2024-05-10,156882.0,22,2101.741695,0.2727272727272727,95.53371340909092,66.0,Greed
2024-05-11,63248.95,9,251.604742,1.0,27.956082444444444,53.0,Neutral
2024-05-12,55179.56,23,0.0,0.0,0.0,56.0,Greed
2024-05-13,193118.9,28,2136.853859,0.35714285714285715,76.31620925,57.0,Greed
2024-05-14,145853.4,23,1150.5233050000002,0.17391304347826086,50.02275239130436,66.0,Greed
2024-05-15,234922.57,36,948.970582,0.4722222222222222,26.360293944444447,64.0,Greed
2024-05-16,162620.96,27,214.5898,0.18518518518518517,7.94777037037037,70.0,Greed
2024-05-18,126303.14,25,3522.3946610000003,0.64,140.89578644000002,73.0,Greed
2024-05-19,29998.09,8,0.0,0.0,0.0,72.0,Greed
2024-05-20,38124.75,10,-74.818442,0.0,-7.4818442,70.0,Greed
2024-05-21,1100948.59,125,7289.397571999999,0.112,58.31518057599999,76.0,Extreme Greed
2024-05-22,44995.29,6,0.0,0.0,0.0,76.0,Extreme Greed
2024-05-23,401850.6,325,413.347329,0.4461538461538462,1.2718379353846154,76.0,Extreme Greed
2024-05-24,50811.899999999994,2,821.949278,1.0,410.974639,74.0,Greed
2024-05-25,29991.129999999997,16,14.126038999999999,0.3125,0.8828774374999999,76.0,Extreme Greed
2024-05-26,53976.67,16,778.6839,0.25,48.66774375,75.0,Extreme Greed
2024-05-27,151115.72,251,1129.35587,0.35856573705179284,4.499425776892431,74.0,Greed
2024-05-29,84268.76,164,277.791953,0.4146341463414634,1.6938533719512194,72.0,Greed
2024-05-30,2838.09,7,20.951433,0.7142857142857143,2.9930618571428576,73.0,Greed
2024-05-31,3636.14,13,25.35812,0.3076923076923077,1.9506246153846154,73.0,Greed
2024-06-01,12834.62,25,91.510419,0.36,3.66041676,72.0,Greed
2024-06-02,29464.51,93,192.906947,0.3655913978494624,2.074268247311828,73.0,Greed
2024-06-03,21466.86,70,562.808208,0.6285714285714286,8.040117257142859,73.0,Greed
2024-06-04,24243.41,53,52.211438,0.4716981132075472,0.9851214716981133,73.0,Greed
2024-06-05,25350.77,54,56.055506,0.2962962962962963,1.038064925925926,75.0,Extreme Greed
2024-06-06,137557.76,234,274.173187,0.42735042735042733,1.1716802863247862,78.0,Extreme Greed
2024-06-07,1098588.76,440,8902.467416,0.4,20.23288049090909,77.0,Extreme Greed
2024-06-08,97351.88,29,129.13883900000002,0.27586206896551724,4.453063413793104,72.0,Greed
2024-06-09,22410.22,17,0.0,0.0,0.0,75.0,Extreme Greed
2024-06-10,46587.93,53,31.266804999999998,0.33962264150943394,0.589939716981132,72.0,Greed
2024-06-11,373279.92,123,4320.631811,0.13821138211382114,35.12708789430894,74.0,Greed
2024-06-12,193407.96,254,-21886.531493,0.08267716535433071,-86.16744682283463,72.0,Greed
2024-06-13,132577.22,79,6632.757115,0.24050632911392406,83.95895082278481,70.0,Greed
2024-06-14,139868.66,31,10258.592609,0.4838709677419355,330.9223422258064,74.0,Greed
2024-06-15,718350.25,78,3369.958346,0.48717948717948717,43.20459417948718,74.0,Greed
2024-06-16,25235.079999999998,11,0.0,0.0,0.0,71.0,Greed
2024-06-17,368380.12,38,10599.502375,0.6578947368421053,278.9342730263158,71.0,Greed
2024-06-18,263314.79,25,282.57636,0.16,11.3030544,74.0,Greed
2024-06-19,417071.12,61,4887.656944,0.5081967213114754,80.12552367213115,64.0,Greed
2024-06-20,207990.8,39,57478.456026,0.20512820512820512,1473.8065647692308,60.0,Greed
2024-06-21,176264.49,80,773.5582039999999,0.0375,9.66947755,63.0,Greed
2024-06-22,169594.27000000002,24,756.876565,0.3333333333333333,31.536523541666668,53.0,Neutral
2024-06-23,1792.12,5,0.0,0.0,0.0,55.0,Greed
2024-06-24,403002.8,31,0.0,0.0,0.0,51.0,Neutral
2024-06-25,103099.08,49,4869.353105,0.22448979591836735,99.3745531632653,30.0,Fear
2024-06-26,365190.66000000003,72,4197.732182,0.2916666666666667,58.30183586111111,46.0,Neutral
2024-06-27,130486.95,30,0.0,0.0,0.0,40.0,Fear
2024-06-29,280095.11,75,6150.326145,0.32,82.0043486,30.0,Fear
2024-06-30,30520.69,14,0.0,0.0,0.0,47.0,Neutral
2024-07-01,362670.14999999997,64,5065.839308,0.40625,79.1537391875,53.0,Neutral
2024-07-02,33347.47,18,2421.253116,0.7222222222222222,134.514062,51.0,Neutral
2024-07-03,179600.66,18,1118.387284,0.2222222222222222,62.132626888888886,50.0,Neutral
2024-07-04,430568.01,25,0.0,0.0,0.0,44.0,Fear
2024-07-05,272289.89,32,0.0,0.0,0.0,29.0,Fear
2024-07-06,2490.17,24,108.87217799999999,0.2916666666666667,4.53634075,26.0,Fear
2024-07-07,498.75,10,61.428942,1.0,6.1428942,29.0,Fear
2024-07-08,497.64,1,0.0,0.0,0.0,28.0,Fear
2024-07-09,2736.45,15,648.984412,1.0,43.265627466666665,27.0,Fear
2024-07-10,687900.21,56,11977.734907,0.6785714285714286,213.88812333928573,28.0,Fear
2024-07-11,169887.02,19,1876.812082,0.47368421052631576,98.77958326315789,29.0,Fear
2024-07-12,89582.97,19,1412.314654,0.47368421052631576,74.33235021052631,25.0,Fear
2024-07-13,139189.19,17,2913.617837,1.0,171.38928452941175,25.0,Fear
2024-07-14,84001.13,7,0.0,0.0,0.0,33.0,Fear
2024-07-15,198344.85,26,-1.0,0.0,-0.038461538461538464,52.0,Neutral
2024-07-16,144000.57,22,0.0,0.0,0.0,65.0,Greed
2024-07-17,626005.53,351,1859.269477,0.4131054131054131,5.297064037037037,69.0,Greed
2024-07-18,649704.85,60,3803.884311,0.8,63.398071849999994,61.0,Greed
2024-07-19,150269.42,23,2155.891114,0.5217391304347826,93.73439626086956,60.0,Greed
2024-07-20,244362.21,266,2299.169566,0.12406015037593984,8.643494609022557,74.0,Greed
2024-07-21,234307.46,448,-2960.716887,0.046875,-6.608743051339286,74.0,Greed
2024-07-22,304213.8,154,1517.119876,0.14285714285714285,9.851427766233765,70.0,Greed
2024-07-23,358526.54,370,89890.302206,0.8891891891891892,242.9467627189189,71.0,Greed
2024-07-24,69207.93,90,625.561479,0.2,6.9506831,69.0,Greed
2024-07-25,528555.31,78,916.7382600000001,0.1282051282051282,11.753054615384617,68.0,Greed
2024-07-26,548587.65,152,2766.513113,0.40131578947368424,18.200744164473683,68.0,Greed
2024-07-27,905199.75,57,6400.623656,0.7368421052631579,112.2916430877193,72.0,Greed
2024-07-28,43254.68,16,587.29903,0.75,36.706189375,71.0,Greed
2024-07-29,327199.14,39,330.80445399999996,0.41025641025641024,8.482165487179486,74.0,Greed
2024-07-30,36006.47,6,0.0,0.0,0.0,67.0,Greed
2024-07-31,84506.54,43,765.690884,0.32558139534883723,17.806764744186047,61.0,Greed
2024-08-01,227774.53,57,167.080017,0.07017543859649122,2.9312283684210527,52.0,Neutral
2024-08-02,396320.37,63,782.3681909999999,0.2698412698412698,12.418542714285714,57.0,Greed
2024-08-03,290532.86,37,464.1897,0.02702702702702703,12.545667567567568,37.0,Fear
2024-08-04,1207744.07,127,-122672.000883,0.023622047244094488,-965.9212667952756,34.0,Fear
2024-08-05,420495.4,80,-13013.665169,0.4125,-162.6708146125,26.0,Fear
2024-08-06,61478.38,107,267.318048,0.12149532710280374,2.4982995140186914,17.0,Extreme Fear
2024-08-07,2492.77,33,188.789255,0.30303030303030304,5.720886515151515,29.0,Fear
2024-08-08,16299.35,9,-40.712216999999995,0.0,-4.5235796666666666,20.0,Extreme Fear
2024-08-09,503204.86,144,18082.071276,0.2986111111111111,125.56993941666666,48.0,Neutral
2024-08-10,11339.29,88,0.0,0.0,0.0,40.0,Fear
2024-08-11,44230.21,24,847.7766200000001,0.16666666666666666,35.32402583333334,39.0,Fear
2024-08-12,54167.32,48,858.6705000000001,0.125,17.88896875,25.0,Fear
2024-08-13,20797.87,23,212.08102,0.34782608695652173,9.220913913043479,31.0,Fear
2024-08-14,66710.03,25,2168.9015130000003,0.2,86.75606052,30.0,Fear
2024-08-15,1522.3700000000001,12,0.0,0.0,0.0,29.0,Fear
2024-08-16,166382.84,35,825.230544,0.08571428571428572,23.578015542857145,27.0,Fear
2024-08-17,30248.96,30,-288.283113,0.0,-9.609437100000001,25.0,Fear
2024-08-18,62804.48,15,307.201888,0.8,20.480125866666665,31.0,Fear
2024-08-19,100315.03,8,339.69958299999996,0.625,42.462447874999995,28.0,Fear
2024-08-20,49914.8,12,192.602844,0.08333333333333333,16.050237,30.0,Fear
2024-08-21,104990.41,145,656.200925,0.3724137931034483,4.525523620689655,26.0,Fear
2024-08-23,63509.56,10,1005.30527,0.3,100.53052699999999,34.0,Fear
2024-08-24,34999.67,7,0.0,0.0,0.0,56.0,Greed
2024-08-25,21950.28,17,0.0,0.0,0.0,54.0,Neutral
2024-08-26,92611.27,6,231.236918,0.3333333333333333,38.539486333333336,55.0,Greed
2024-08-27,70250.16,50,0.0,0.0,0.0,48.0,Neutral
2024-08-28,71160.06999999999,9,1333.359645,0.2222222222222222,148.15107166666667,30.0,Fear
2024-08-29,9995.85,1,0.0,0.0,0.0,29.0,Fear
2024-08-30,37233.24,6,256.464,0.16666666666666666,42.744,34.0,Fear
2024-08-31,107507.43000000001,34,10.882801,0.35294117647058826,0.3200823823529412,29.0,Fear
2024-09-01,12359.68,12,137.433093,0.4166666666666667,11.452757750000002,26.0,Fear
2024-09-02,30000.42,2,0.0,0.0,0.0,26.0,Fear
2024-09-04,131480.97,34,1065.785132,0.14705882352941177,31.346621529411763,27.0,Fear
2024-09-05,0.84,1,0.0,0.0,0.0,29.0,Fear
2024-09-06,39047.1,42,-1104.856765,0.0,-26.306113452380952,22.0,Extreme Fear
