date,total_volume_usd,num_trades,total_pnl,win_rate,avg_pnl_per_trade,sentiment_value,sentiment_class
2024-09-08,0.11,1,0.0,0.0,0.0,29.0,Fear
2024-09-09,4014.4300000000003,2,0.0,0.0,0.0,26.0,Fear
2024-09-10,2547.28,3,-219.729659,0.0,-73.24321966666666,33.0,Fear
2024-09-11,0.54,1,0.0,0.0,0.0,37.0,Fear
2024-09-14,1014.8000000000001,11,0.0,0.0,0.0,50.0,Neutral
2024-09-18,13633.5,145,-878.684794,0.0,-6.059895131034483,45.0,Neutral
2024-09-19,1521.8700000000001,19,0.0,0.0,0.0,49.0,Neutral
2024-09-20,332873.38,16,9585.03428,0.5,599.0646425,54.0,Neutral
2024-09-21,165648.12,23,36165.56933,1.0,1572.416057826087,54.0,Neutral
2024-09-22,19999.739999999998,3,0.0,0.0,0.0,52.0,Neutral
2024-09-23,40334.29,2,334.760796,0.5,167.380398,50.0,Neutral
2024-09-24,7118.63,10,0.0,0.0,0.0,54.0,Neutral
2024-09-25,52754.130000000005,9,0.0,0.0,0.0,59.0,Greed
2024-09-26,113711.93000000001,8,439.812513,0.25,54.976564125,50.0,Neutral
2024-09-27,126097.04,56,0.0,0.0,0.0,61.0,Greed
2024-09-28,29199.21,4,0.0,0.0,0.0,64.0,Greed
2024-09-30,214669.85,106,2710.626288,0.04716981132075472,25.571946113207545,61.0,Greed
2024-10-01,139954.32,4,0.0,0.0,0.0,50.0,Neutral
2024-10-02,99954.34,4,0.0,0.0,0.0,42.0,Fear
2024-10-03,132935.69,9,100.375782,0.3333333333333333,11.152864666666666,37.0,Fear
2024-10-04,0.34,1,0.0,0.0,0.0,41.0,Fear
2024-10-05,605605.74,37,5767.161892,0.6486486486486487,155.86924032432432,49.0,Neutral
2024-10-06,300130.56,22,130.487079,0.22727272727272727,5.9312308636363635,50.0,Neutral
2024-10-07,219984.65,21,0.0,0.0,0.0,50.0,Neutral
2024-10-08,434584.13,36,5396.546638,0.9166666666666666,149.90407327777777,49.0,Neutral
2024-10-09,220399.93,14,396.06272,0.21428571428571427,28.290194285714286,49.0,Neutral
2024-10-10,300024.33999999997,16,0.0,0.0,0.0,39.0,Fear
2024-10-11,488904.19,26,8885.327477,0.6923076923076923,341.74336450000004,32.0,Fear
2024-10-12,159713.4,10,541.55471,0.7,54.155471,49.0,Neutral
2024-10-13,60002.42,10,0.0,0.0,0.0,50.0,Neutral
2024-10-14,61916.020000000004,5,1913.61958,1.0,382.72391600000003,48.0,Neutral
2024-10-15,81173.36,7,1170.2260760000001,0.5714285714285714,167.17515371428573,65.0,Greed
2024-10-16,80229.17,11,219.480876,0.2727272727272727,19.95280690909091,73.0,Greed
2024-10-17,140531.75,9,36.11496,0.1111111111111111,4.0127733333333335,71.0,Greed
2024-10-18,120331.43000000001,6,333.219141,0.8333333333333334,55.536523499999994,73.0,Greed
2024-10-19,99996.86,4,0.0,0.0,0.0,72.0,Greed
2024-10-20,176447.86000000002,96,389.155797,0.11458333333333333,4.05370621875,73.0,Greed
2024-10-21,324117.99,173,2464.915564,0.3930635838150289,14.248066843930635,72.0,Greed
2024-10-22,60000.36,3,0.0,0.0,0.0,70.0,Greed
2024-10-23,210006.07,18,-46.489941,0.0,-2.5827745,71.0,Greed
2024-10-25,427883.18,30,13235.862071,0.7,441.19540236666666,72.0,Greed
2024-10-26,88668.86,6,42471.99413,1.0,7078.6656883333335,,
2024-10-27,90664.41,4,666.6623079999999,0.75,166.66557699999998,74.0,Greed
2024-10-28,121495.25,13,167.28016200000002,0.3076923076923077,12.867704769230771,72.0,Greed
2024-10-29,613267.8099999999,53,801.170876,0.05660377358490566,15.11643162264151,72.0,Greed
2024-10-30,11830.85,25,9.150023,0.28,0.36600091999999995,77.0,Extreme Greed
2024-10-31,896173.36,48,1214.043811,0.7083333333333334,25.292579395833332,77.0,Extreme Greed
2024-11-01,260981.03,23,1040.475736,0.2608695652173913,45.238075478260875,75.0,Extreme Greed
2024-11-02,40000.0,2,0.0,0.0,0.0,72.0,Greed
2024-11-03,129055.66,6,0.0,0.0,0.0,74.0,Greed
2024-11-04,451811.97,36,2799.410474,0.6388888888888888,77.76140205555555,70.0,Greed
2024-11-05,200627.23,10,678.4759280000001,0.5,67.8475928,70.0,Greed
2024-11-06,123906.9,15,2817.83723,0.4666666666666667,187.85581533333334,70.0,Greed
2024-11-07,111335.3,113,4493.353136,0.5309734513274337,39.764187044247784,77.0,Extreme Greed
2024-11-08,270700.44,39,-64.41354100000007,0.15384615384615385,-1.6516292564102582,75.0,Extreme Greed
2024-11-09,193384.41,86,102.90894,0.22093023255813954,1.196615581395349,75.0,Extreme Greed
2024-11-10,413636.7,173,991.114334,0.2947976878612717,5.728984589595376,78.0,Extreme Greed
2024-11-11,1570572.42,373,6749.630996,0.24664879356568364,18.09552545844504,76.0,Extreme Greed
2024-11-12,1226354.52,171,3494.399394,0.19883040935672514,20.435084175438597,80.0,Extreme Greed
2024-11-13,515336.37,48,7846.402274,0.5625,163.46671404166668,84.0,Extreme Greed
2024-11-14,1008361.81,110,4563.509225,0.2545454545454545,41.4864475,88.0,Extreme Greed
2024-11-15,1427858.42,149,4140.740438,0.3691275167785235,27.790204281879195,80.0,Extreme Greed
2024-11-16,303296.07,157,2769.521909,0.3057324840764331,17.640266936305732,86.0,Extreme Greed
2024-11-17,1215987.57,209,882.975285,0.23444976076555024,4.224762129186603,90.0,Extreme Greed
2024-11-18,2084339.58,346,4470.815187,0.3583815028901734,12.921431176300578,83.0,Extreme Greed
2024-11-19,628031.15,305,2958.268991,0.4918032786885246,9.699242593442623,90.0,Extreme Greed
2024-11-20,1999514.1199999999,550,4210.0928969999995,0.3981818181818182,7.654714358181818,83.0,Extreme Greed
2024-11-21,598300.62,535,1692.430891,0.308411214953271,3.1634222261682243,82.0,Extreme Greed
2024-11-22,1646713.62,679,-18105.345617,0.3078055964653903,-26.664721085419732,94.0,Extreme Greed
2024-11-23,516245.68,363,2901.531638,0.3526170798898072,7.993200104683195,93.0,Extreme Greed
2024-11-24,664952.28,172,945.550386,0.26744186046511625,5.497385965116279,80.0,Extreme Greed
2024-11-25,937410.87,255,5523.740734,0.4117647058823529,21.66172836862745,82.0,Extreme Greed
2024-11-26,1146902.44,302,1094.809359,0.2913907284768212,3.6251965529801327,79.0,Extreme Greed
2024-11-27,1444242.53,213,-2654.495633,0.3474178403755869,-12.462420812206572,75.0,Extreme Greed
2024-11-28,1894225.15,332,-127075.39958499999,0.32831325301204817,-382.75722766566264,77.0,Extreme Greed
2024-11-29,794262.91,393,176844.994152,0.48854961832061067,449.98726247328244,78.0,Extreme Greed
2024-11-30,1732193.7,373,37316.69352,0.42091152815013405,100.04475474530831,84.0,Extreme Greed
2024-12-01,814711.82,416,40886.364494,0.53125,98.28453003365385,81.0,Extreme Greed
2024-12-02,585243.56,270,18489.604313,0.4074074074074074,68.48001597407408,80.0,Extreme Greed
2024-12-03,1084666.53,374,23576.539285,0.4304812834224599,63.03887509358289,76.0,Extreme Greed
2024-12-04,769287.65,319,292891.815021,0.46394984326018807,918.1561599404388,78.0,Extreme Greed
2024-12-05,1256750.79,456,71574.11848800001,0.4232456140350877,156.96078615789474,84.0,Extreme Greed
2024-12-06,3471019.22,403,-92624.643895,0.23325062034739455,-229.83782604218362,72.0,Greed
2024-12-07,451733.42,304,85906.279067,0.4309210526315789,282.5864442993421,75.0,Extreme Greed
2024-12-08,932939.72,420,15965.933436,0.3619047619047619,38.014127228571425,79.0,Extreme Greed
2024-12-09,983949.68,539,6310.967676,0.31910946196660483,11.708659881261596,78.0,Extreme Greed
2024-12-10,3150424.08,1596,39325.770231,0.5870927318295739,24.640206911654136,78.0,Extreme Greed
2024-12-11,2194098.33,1221,319051.554217,0.7125307125307125,261.30348420720725,74.0,Greed
2024-12-12,4557189.87,1932,599151.795008,0.6997929606625258,310.1199767122153,83.0,Extreme Greed
2024-12-13,2880824.64,1173,31935.901745,0.40153452685422,27.22583268968457,76.0,Extreme Greed
2024-12-14,2369561.78,1235,167801.399244,0.47368421052631576,135.87157833522267,83.0,Extreme Greed
2024-12-15,2583269.81,1697,97525.315279,0.24572775486152032,57.4692488385386,80.0,Extreme Greed
2024-12-16,2740808.97,1055,166774.344133,0.5071090047393365,158.07994704549765,83.0,Extreme Greed
2024-12-17,5233597.63,1941,219591.305172,0.4363730036063885,113.13307839876352,87.0,Extreme Greed
2024-12-18,3798887.07,1429,13682.994673,0.36599020293911827,9.575223703988803,81.0,Extreme Greed
2024-12-19,8241709.39,3339,62744.004486000005,0.6148547469302186,18.79125621024259,75.0,Extreme Greed
2024-12-20,7681274.71,2488,254969.660039,0.5558681672025724,102.47976689670418,74.0,Greed
2024-12-21,4382875.12,1681,150022.163157,0.5496728138013087,89.24578415050566,73.0,Greed
2024-12-22,3087320.22,774,352197.163973,0.4354005167958656,455.03509557235145,73.0,Greed
2024-12-23,6771878.26,2347,-29430.626577,0.2901576480613549,-12.53967898466127,70.0,Greed
2024-12-24,1767036.11,338,14813.780116,0.33727810650887574,43.827751822485205,73.0,Greed
2024-12-25,347889.35,208,756.6570469999998,0.30288461538461536,3.637774264423076,73.0,Greed
2024-12-26,2205242.65,697,60228.639722,0.5136298421807748,86.41124780774749,79.0,Extreme Greed
2024-12-27,347913.0,260,2672.811035,0.4230769230769231,10.280042442307693,74.0,Greed
2024-12-28,281555.01,161,940.673623,0.22981366459627328,5.842693310559007,72.0,Greed
2024-12-29,344628.54,201,2884.067927,0.31840796019900497,14.348596651741294,73.0,Greed
2024-12-30,1073865.73,304,9009.738137,0.39473684210526316,29.637296503289473,65.0,Greed
2024-12-31,877164.62,306,5445.01281,0.3006535947712418,17.794159509803922,64.0,Greed
2025-01-01,282582.1,96,-9528.065345,0.3020833333333333,-99.25068067708334,66.0,Greed
2025-01-02,774674.84,361,8716.519087,0.45706371191135736,24.145482235457067,70.0,Greed
2025-01-03,771208.99,508,6028.486793,0.27165354330708663,11.867099986220472,74.0,Greed
2025-01-04,1826029.6199999999,371,2553.537968,0.20215633423180593,6.882851665768194,73.0,Greed
2025-01-05,451943.57,239,3187.719363,0.41841004184100417,13.337737920502093,72.0,Greed
2025-01-06,556526.99,573,6064.185393,0.15532286212914484,10.583220581151831,76.0,Extreme Greed
2025-01-07,1313178.1,637,16098.227531,0.7613814756671899,25.271942748822607,78.0,Extreme Greed
2025-01-08,3177275.18,1039,130117.090554,0.37151106833493747,125.23300342059672,70.0,Greed
2025-01-09,1020733.25,522,46975.928902,0.2777777777777778,89.99220096168582,69.0,Greed
2025-01-10,6547449.68,819,-10116.875552,0.5274725274725275,-12.352717401709402,50.0,Neutral
2025-01-11,1658098.71,283,2269.080536,0.24381625441696114,8.017952424028268,69.0,Greed
2025-01-12,2258459.17,602,5742.241803,0.7840531561461794,9.538607646179402,62.0,Greed
2025-01-13,2936648.0100000002,408,9655.429352,0.3872549019607843,23.66526801960784,61.0,Greed
2025-01-14,876581.97,275,16069.512355,0.49818181818181817,58.43459038181818,63.0,Greed
2025-01-15,1801599.8900000001,267,14819.5883,0.4606741573033708,55.50407602996255,70.0,Greed
2025-01-16,3049692.96,371,20807.709328,0.3423180592991914,56.08546988679245,75.0,Extreme Greed
2025-01-17,1110230.46,238,7006.415608,0.5294117647058824,29.43872104201681,75.0,Extreme Greed
2025-01-18,2711629.88,651,443.2330819999997,0.38095238095238093,0.6808495883256523,77.0,Extreme Greed
2025-01-19,9715215.3,1567,87923.799302,0.20229738353541799,56.10963580216975,77.0,Extreme Greed
2025-01-20,8287327.01,1315,87277.239173,0.5224334600760456,66.37052408593155,76.0,Extreme Greed
2025-01-21,1523729.82,530,11077.839421,0.3867924528301887,20.901583813207548,76.0,Extreme Greed
2025-01-22,1778406.43,832,20524.408057,0.28125,24.66875968389423,84.0,Extreme Greed
2025-01-23,3697028.66,1218,101256.24216,0.6609195402298851,83.13320374384236,75.0,Extreme Greed
2025-01-24,1611433.45,874,10602.779738,0.5583524027459954,12.131326931350113,75.0,Extreme Greed
2025-01-25,1239377.7,506,-10348.016255999999,0.27865612648221344,-20.450625011857706,75.0,Extreme Greed
2025-01-26,1201173.66,451,40823.466668,0.43458980044345896,90.51766445232816,73.0,Greed
2025-01-27,1508028.31,773,41331.765392,0.4760672703751617,53.469295461837,71.0,Greed
2025-01-28,579412.17,498,17979.613973,0.6285140562248996,36.103642516064255,72.0,Greed
2025-01-29,1897513.41,910,23421.01147,0.4164835164835165,25.737375241758244,72.0,Greed
2025-01-30,3014397.17,1067,23097.471385,0.3467666354264292,21.64711470009372,70.0,Greed
2025-01-31,2783411.48,1016,35868.296773,0.5413385826771654,35.303441705708664,76.0,Extreme Greed
2025-02-01,1363746.44,634,32300.205017,0.5962145110410094,50.946695610410096,68.0,Greed
2025-02-02,5661092.29,1319,162854.759623,0.35860500379075055,123.46835452843062,60.0,Greed
2025-02-03,22592901.37,2380,348871.326269,0.4634453781512605,146.58459086932774,44.0,Fear
2025-02-04,15678409.27,2512,416876.88812,0.276671974522293,165.9541752070064,72.0,Greed
2025-02-05,8743231.51,1297,56706.235562,0.3215111796453354,43.721075992289904,54.0,Neutral
2025-02-06,2818508.87,1703,33803.799733,0.46095126247798,19.84955944392249,49.0,Neutral
2025-02-07,3460263.54,1524,22450.002091,0.2821522309711286,14.730972500656167,44.0,Fear
2025-02-08,839734.97,575,586.703253,0.19130434782608696,1.0203534834782608,44.0,Fear
2025-02-09,2920919.7,764,150551.829492,0.4306282722513089,197.05736844502616,46.0,Neutral
2025-02-10,3624958.44,889,63908.49465,0.4780652418447694,71.88807047244094,43.0,Fear
2025-02-11,2797544.17,848,-6093.784817,0.21816037735849056,-7.186067001179245,47.0,Neutral
2025-02-12,4143974.54,1031,19848.635032,0.4626576139670223,19.251828353055284,46.0,Neutral
2025-02-13,3199852.21,1370,27829.534238,0.4678832116788321,20.313528640875912,50.0,Neutral
2025-02-14,4007103.42,1655,213860.675308,0.42900302114803623,129.22095184773414,48.0,Neutral
2025-02-15,1712852.95,932,45042.92701,0.4302575107296137,48.32932082618026,50.0,Neutral
2025-02-16,806177.64,681,2369.478425,0.44052863436123346,3.4794103157121876,54.0,Neutral
2025-02-17,2031044.64,941,1818.573295,0.22422954303931988,1.9325964877789585,51.0,Neutral
2025-02-18,3371128.68,1676,91204.672403,0.5119331742243437,54.418062292959426,47.0,Neutral
2025-02-19,3263930.24,1361,14985.794701,0.4276267450404115,11.010870463629685,44.0,Fear
2025-02-20,4628609.29,2012,46008.794102,0.47912524850894633,22.867193887673956,49.0,Neutral
2025-02-21,3972159.88,1873,119693.49395,0.5221569674319274,63.904695114789114,55.0,Greed
2025-02-22,3175570.2,686,25278.704178,0.4970845481049563,36.849423,49.0,Neutral
2025-02-23,1141310.74,520,10656.934251,0.45,20.494104328846156,50.0,Neutral
2025-02-24,11223619.59,5616,38470.176242,0.39672364672364674,6.850102607193732,49.0,Neutral
2025-02-25,19414984.36,6246,204762.177034,0.260646813960935,32.782929400256165,25.0,Fear
2025-02-26,4946958.13,1176,63229.063129,0.6709183673469388,53.76621014370748,21.0,Extreme Fear
2025-02-27,1999898.43,890,-36525.167517,0.27752808988764044,-41.039514064044944,10.0,Extreme Fear
2025-02-28,4123660.77,1019,225628.108748,0.3886162904808636,221.4211077016683,16.0,Extreme Fear
2025-03-01,263824.13,174,10596.108968,0.4482758620689655,60.897177977011495,20.0,Extreme Fear
2025-03-02,6460848.74,532,66914.320708,0.5018796992481203,125.77879832330827,26.0,Fear
2025-03-03,8244590.38,1482,616413.032233,0.6153846153846154,415.9332201302294,33.0,Fear
2025-03-04,11124247.15,2402,182075.566585,0.25353871773522063,75.80165136761032,15.0,Extreme Fear
2025-03-05,9193654.22,1660,269328.365917,0.7584337349397591,162.24600356445782,20.0,Extreme Fear
2025-03-06,6765324.96,760,16101.125561,0.48026315789473684,21.18569152763158,25.0,Fear
2025-03-07,19854275.48,2552,150236.061627,0.5223354231974922,58.86993010462382,34.0,Fear
2025-03-08,892083.51,529,24700.773359,0.5689981096408318,46.69333338185255,28.0,Fear
2025-03-09,10419697.99,1422,19773.457395,0.4409282700421941,13.905384947257385,27.0,Fear
2025-03-10,16811790.68,2911,-10010.027269999999,0.39745791824115423,-3.438690233596702,20.0,Extreme Fear
2025-03-11,14016952.09,3286,-76880.729036,0.18746195982958003,-23.3964482763238,24.0,Extreme Fear
2025-03-12,18618139.15,3968,288105.984215,0.5645161290322581,72.60735489289314,34.0,Fear
2025-03-13,3285591.22,962,14114.870873,0.4573804573804574,14.672422944906446,45.0,Neutral
2025-03-14,8047187.16,2210,68646.160089,0.8538461538461538,31.061610899999998,27.0,Fear
2025-03-15,2355749.54,261,78694.624572,0.5938697318007663,301.51197154022987,46.0,Neutral
2025-03-16,10187921.51,530,-7910.943544999999,0.2320754716981132,-14.926308575471696,30.0,Fear
2025-03-17,3592895.05,920,26163.906513,0.4532608695652174,28.439028818478263,32.0,Fear
2025-03-18,4050655.47,834,72322.788824,0.22541966426858512,86.71797221103118,34.0,Fear
2025-03-19,4598813.57,1612,29374.682341,0.4162531017369727,18.222507655707197,32.0,Fear
2025-03-20,1652257.93,771,10246.859436,0.4085603112840467,13.290349463035021,49.0,Neutral
2025-03-21,2543903.39,698,6951.270374,0.5,9.958840077363897,31.0,Fear
2025-03-22,971809.42,535,12498.535254,0.4747663551401869,23.361748138317758,32.0,Fear
2025-03-23,2593519.67,447,14047.421585,0.32662192393736017,31.425999071588368,30.0,Fear
2025-03-24,3017587.05,1027,107878.961301,0.6153846153846154,105.04280555111977,45.0,Neutral
2025-03-25,5372519.77,791,32030.90678,0.3615676359039191,40.49419314791403,46.0,Neutral
2025-03-26,7597754.37,3102,15802.167427,0.27111540941328177,5.094186791424887,47.0,Neutral
2025-03-27,3240279.46,785,58825.359221,0.33375796178343947,74.9367633388535,40.0,Fear
2025-03-28,1483092.61,728,21337.179335,0.3173076923076923,29.30931227335165,44.0,Fear
2025-03-29,3668151.83,1894,12098.872931,0.3558606124604013,6.38800049155227,26.0,Fear
2025-03-30,2850874.96,568,15795.11514,0.16549295774647887,27.8083013028169,32.0,Fear
2025-03-31,2164772.4699999997,495,6978.184557,0.5232323232323233,14.097342539393939,34.0,Fear
2025-04-01,704445.1900000001,192,-2202.6622420000003,0.4583333333333333,-11.472199177083334,34.0,Fear
2025-04-02,3867930.6,1076,202212.740938,0.8949814126394052,187.930056633829,44.0,Fear
2025-04-03,8670233.15,1748,-2365.961276,0.2974828375286041,-1.353524757437071,25.0,Fear
2025-04-04,3835545.73,1272,-25515.678949999998,0.38757861635220126,-20.05949602987421,28.0,Fear
2025-04-05,1267564.22,360,35907.33771,0.5805555555555556,99.74260475,30.0,Fear
2025-04-06,3551252.06,1048,47053.449272,0.31679389312977096,44.89832945801527,34.0,Fear
2025-04-07,14460253.14,2814,34527.370305,0.23916133617626156,12.269854408315563,23.0,Extreme Fear
2025-04-08,8869391.4,943,34899.394798,0.4093319194061506,37.00890222481442,24.0,Extreme Fear
2025-04-09,28556806.47,3967,43120.444797,0.43055205444920597,10.86978694151752,18.0,Extreme Fear
2025-04-10,28741953.29,2127,158261.822261,0.5289139633286318,74.40612236060178,39.0,Fear
2025-04-11,11319327.07,1096,126406.479081,0.3357664233576642,115.33437872354014,25.0,Fear
2025-04-12,55914617.49,2109,410419.694533,0.2721669037458511,194.60393292223802,43.0,Fear
2025-04-13,14171154.79,1321,48696.021521,0.3618470855412566,36.86299888039364,45.0,Neutral
2025-04-14,13079972.98,890,45680.443063,0.42247191011235957,51.32634052022472,31.0,Fear
2025-04-15,20752168.24,1131,72357.706282,0.5720601237842617,63.976751796640144,38.0,Fear
2025-04-16,36502715.9,1608,58631.730257,0.3401741293532338,36.46251881654229,29.0,Fear
2025-04-17,2604551.51,1031,5427.919886,0.30358874878758485,5.264713759456837,30.0,Fear
2025-04-18,24610650.46,1894,4880.4047439999995,0.5126715945089757,2.576771248152059,33.0,Fear
2025-04-19,32706462.71,2786,71950.577495,0.2921751615218952,25.82576363783202,32.0,Fear
2025-04-20,12126094.05,1982,25060.341936,0.3985872855701312,12.643966668012109,37.0,Fear
2025-04-21,42104054.84,1718,34369.267906999994,0.3940628637951106,20.005394590803256,39.0,Fear
2025-04-22,33753625.24,2998,58652.763578,0.2961974649766511,19.563963835223483,47.0,Neutral
2025-04-23,30682443.79,6159,-419020.225731,0.324728040266277,-68.03380836678032,72.0,Greed
2025-04-24,35088918.64,2232,50704.395965,0.4135304659498208,22.717023281810036,63.0,Greed
2025-04-25,27749455.78,1653,20218.859206,0.38596491228070173,12.231614764670297,60.0,Greed
2025-04-26,11948127.77,1131,-4125.753942,0.1724137931034483,-3.6478814694960215,65.0,Greed
2025-04-27,487537.69,337,2702.067468,0.3560830860534125,8.018004356083086,61.0,Greed
2025-04-28,26124921.49,1379,36906.813759,0.4169688179840464,26.763461754169686,54.0,Neutral
2025-04-29,34089511.66,2243,125749.613427,0.43201069995541685,56.06313572313866,60.0,Greed
2025-04-30,12693878.85,1113,14003.797269,0.26504941599281223,12.582028094339623,56.0,Greed
2025-05-01,10720240.52,1230,54536.829297000004,0.43089430894308944,44.338885607317074,53.0,Neutral
